Index,DAG-ID,Send-Outer,Recv-Outer,Latency,Absolute Deadline,Relative Deadline,DAG Preemptions,,,period,strictly
360,1,47210742518,47246104111,35361593,47166003370,48000000,-,,,35900000963,963
360,2,29210924907,29224056500,13131593,29176932833,14000000,-,,,,
360,3,47211147277,47238287592,27140315,47155173074,32000000,-,,,,
361,1,47310737722,47346094481,35356759,47266002722,48000000,-,,,35999996167,-3833
361,2,29260924388,29274025111,13100723,29226949907,14000000,-,,,,
361,3,47311153351,47338293518,27140167,47255172592,32000000,-,,,,
362,1,47410741222,47446106333,35365111,47365997777,48000000,-,,,36099999667,-333
362,2,29310917018,29324047148,13130130,29276939222,14000000,-,,,,
362,3,47411156611,47438297222,27140611,47355178037,32000000,-,,,,
363,1,47510739407,47546097925,35358518,47466004907,48000000,-,,,36199997852,-2148
363,2,29360924277,29374021777,13097500,29326941166,14000000,-,,,,
363,3,47511154740,47538295111,27140371,47455181685,32000000,-,,,,
364,1,47610740407,47646105055,35364648,47566000018,48000000,-,,,36299998852,-1148
364,2,29410917037,29424047333,13130296,29376939407,14000000,-,,,,
364,3,47611147388,47638287611,27140223,47555179685,32000000,-,,,,
365,1,47710744962,47746107462,35362500,47666003592,48000000,-,,,36400003407,3407
365,2,29460922703,29474021185,13098482,29426941055,14000000,-,,,,
365,3,47711151629,47738290074,27138445,47655172759,32000000,-,,,,
366,1,47810738907,47846101018,35362111,47766007240,48000000,-,,,36499997352,-2648
366,2,29510923314,29524051814,13128500,29476937481,14000000,-,,,,
366,3,47811155962,47838297462,27141500,47755176814,32000000,-,,,,
367,1,47910745555,47946106407,35360852,47866001462,48000000,-,,,36600004000,4000
367,2,29560918611,29574018944,13100333,29526946333,14000000,-,,,,
367,3,47911152907,47938292092,27139185,47855180907,32000000,-,,,,
368,1,48010742148,48046103518,35361370,47966005851,48000000,-,,,36700000593,593
368,2,29610915314,29624044500,13129186,29576933296,14000000,-,,,,
368,3,48011149907,48038289870,27139963,47955177944,32000000,-,,,,
369,1,48110741962,48146104129,35362167,48066002037,48000000,-,,,36800000407,407
369,2,29660915574,29674014962,13099388,29626938444,14000000,-,,,,
369,3,48111149000,48138289055,27140055,48055175259,32000000,-,,,,
370,1,48210744333,48246104166,35359833,48166003851,48000000,-,,,36900002778,2778
370,2,29710916148,29724043055,13126907,29676930185,14000000,-,,,,
370,3,48211148185,48238287185,27139000,48155174481,32000000,-,,,,
371,1,48310746666,48346108444,35361778,48266004351,48000000,-,,,37000005111,5111
371,2,29760924870,29774025092,13100222,29726939129,14000000,-,,,,
371,3,48311150925,48338292444,27141519,48255173148,32000000,-,,,,
372,1,48410737518,48446111629,35374111,48366007185,48000000,-,,,37099995963,-4037
372,2,29810924425,29824053685,13129260,29776937000,14000000,-,,,,
372,3,48411152574,48438290851,27138277,48355176740,32000000,-,,,,
373,1,48510744277,48546106018,35361741,48466012259,48000000,-,,,37200002722,2722
373,2,29860920407,29874019481,13099074,29826948055,14000000,-,,,,
373,3,48511148185,48538289000,27140815,48455177722,32000000,-,,,,
374,1,48610741759,48646101296,35359537,48566005148,48000000,-,,,37300000204,204
374,2,29910918944,29924048259,13129315,29876934740,14000000,-,,,,
374,3,48611156833,48638299851,27143018,48555173944,32000000,-,,,,
375,1,48710742351,48746102629,35360278,48666002000,48000000,-,,,37400000796,796
375,2,29960915722,29974014074,13098352,29926942351,14000000,-,,,,
375,3,48711146481,48738288222,27141741,48655182333,32000000,-,,,,
376,1,48810739444,48846097240,35357796,48766002222,48000000,-,,,37499997889,-2111
376,2,30010919685,30024049092,13129407,29976930481,14000000,-,,,,
376,3,48811154814,48838291888,27137074,48755172240,32000000,-,,,,
377,1,48910737370,48946112833,35375463,48866000333,48000000,-,,,37599995815,-4185
377,2,30060917166,30074016481,13099315,30026944055,14000000,-,,,,
377,3,48911152722,48938291314,27138592,48855179944,32000000,-,,,,
378,1,49010739240,49046096925,35357685,48966011333,48000000,-,,,37699997685,-2315
378,2,30110917907,30124046833,13128926,30076931851,14000000,-,,,,
378,3,49011154629,49038296870,27142241,48955177703,32000000,-,,,,
379,1,49110745648,49146105944,35360296,49066000129,48000000,-,,,37800004093,4093
379,2,30160920740,30174024537,13103797,30126941481,14000000,-,,,,
379,3,49111149981,49138291907,27141926,49055180018,32000000,-,,,,
380,1,49210738500,49246096481,35357981,49166006481,48000000,-,,,37899996945,-3055
380,2,30210918370,30224047185,13128815,30176935425,14000000,-,,,,
380,3,49211154018,49238292907,27138889,49155175833,32000000,-,,,,
381,1,49310740648,49346099296,35358648,49265998796,48000000,-,,,37999999093,-907
381,2,30260922037,30274020796,13098759,30226942388,14000000,-,,,,
381,3,49311156277,49338296944,27140667,49255179111,32000000,-,,,,
382,1,49410742277,49446105148,35362871,49366002037,48000000,-,,,38100000722,722
382,2,30310916944,30324047037,13130093,30276936925,14000000,-,,,,
382,3,49411147222,49438285296,27138074,49355181592,32000000,-,,,,
383,1,49510740833,49546100740,35359907,49466005000,48000000,-,,,38199999278,-722
383,2,30360922407,30374022870,13100463,30326940796,14000000,-,,,,
383,3,49511155944,49538296629,27140685,49455172462,32000000,-,,,,
384,1,49610737166,49646110685,35373519,49566001925,48000000,-,,,38299995611,-4389
384,2,30410920203,30424049129,13128926,30376937037,14000000,-,,,,
384,3,49611152740,49638291111,27138371,49555181592,32000000,-,,,,
385,1,49710738018,49746095000,35356982,49666012148,48000000,-,,,38399996463,-3537
385,2,30460922611,30474025000,13102389,30426943592,14000000,-,,,,
385,3,49711153500,49738291592,27138092,49655177537,32000000,-,,,,
386,1,49810740537,49846097500,35356963,49765998351,48000000,-,,,38499998982,-1018
386,2,30510921703,30524051074,13129371,30476937277,14000000,-,,,,
386,3,49811155388,49838294981,27139593,49755178518,32000000,-,,,,
387,1,49910747555,49946106944,35359389,49866001351,48000000,-,,,38600006000,6000
387,2,30560918351,30574017888,13099537,30526945018,14000000,-,,,,
387,3,49911151888,49938292944,27141056,49855180370,32000000,-,,,,
388,1,50010738462,50046097203,35358741,49966007462,48000000,-,,,38699996907,-3093
388,2,30610922129,30624052555,13130426,30576933203,14000000,-,,,,
388,3,50011153351,50038292759,27139408,49955177592,32000000,-,,,,
389,1,50110738518,50146097074,35358556,50065998314,48000000,-,,,38799996963,-3037
389,2,30660915648,30674015981,13100333,30626946018,14000000,-,,,,
389,3,50111153722,50138291888,27138166,50055178629,32000000,-,,,,
390,1,50210740925,50246099055,35358130,50165999111,48000000,-,,,38899999370,-630
390,2,30710923407,30724053074,13129667,30676930537,14000000,-,,,,
390,3,50211155574,50238294074,27138500,50155178814,32000000,-,,,,
391,1,50310741407,50346101833,35360426,50266001796,48000000,-,,,38999999852,-148
391,2,30760919925,30774018074,13098149,30726947185,14000000,-,,,,
391,3,50311146111,50338287907,27141796,50255180648,32000000,-,,,,
392,1,50410737351,50446113166,35375815,50366002037,48000000,-,,,39099995796,-4204
392,2,30810924129,30824052944,13128815,30776932703,14000000,-,,,,
392,3,50411152222,50438291814,27139592,50355171500,32000000,-,,,,
393,1,50510743981,50546103611,35359630,50466009018,48000000,-,,,39200002426,2426
393,2,30860923129,30874022944,13099815,30826948555,14000000,-,,,,
393,3,50511149666,50538290666,27141000,50455176962,32000000,-,,,,
394,1,50610744240,50646105870,35361630,50566004629,48000000,-,,,39300002685,2685
394,2,30910918407,30924045925,13127518,30876937722,14000000,-,,,,
394,3,50611149481,50638290277,27140796,50555174555,32000000,-,,,,
395,1,50710738666,50746097962,35359296,50666005851,48000000,-,,,39399997111,-2889
395,2,30960921203,30974023388,13102185,30926941870,14000000,-,,,,
395,3,50711153833,50738293722,27139889,50655174592,32000000,-,,,,
396,1,50810740518,50846100462,35359944,50763982740,48000000,-,,,39499998963,-1037
396,2,31010922740,31024051074,13128334,30976935907,14000000,-,,,,
396,3,50811155648,50838296870,27141222,50755179185,32000000,-,,,,
397,1,50910740259,50946096000,35355741,50866001888,48000000,-,,,39599998704,-1296
397,2,31060921722,31074018814,13097092,31026945703,14000000,-,,,,
397,3,50911155592,50938297462,27141870,50855181148,32000000,-,,,,
398,1,51010741629,51046105648,35364019,50965999851,48000000,-,,,39700000074,74
398,2,31110925129,31124058092,13132963,31076934592,14000000,-,,,,
398,3,51011148129,51038287500,27139371,50955182333,32000000,-,,,,
399,1,51110743055,51146106888,35363833,51066004351,48000000,-,,,39800001500,1500
399,2,31160924333,31174018740,13094407,31126951888,14000000,-,,,,
399,3,51111150185,51138292407,27142222,51055173333,32000000,-,,,,
400,1,51210743962,51246104740,35360778,51166006574,48000000,-,,,39900002407,2407
400,2,31210918407,31224048351,13129944,31176937592,14000000,-,,,,
400,3,51211150277,51238290277,27140000,51155175666,32000000,-,,,,
401,1,51310737962,51346112407,35374445,51266004074,48000000,-,,,39999996407,-3593
401,2,31260918259,31274021148,13102889,31226943185,14000000,-,,,,
401,3,51311155481,51338294759,27139278,51255175629,32000000,-,,,,
402,1,51410744481,51446105388,35360907,51366012666,48000000,-,,,40100002926,2926
402,2,31310916574,31324046407,13129833,31276933000,14000000,-,,,,
402,3,51411152111,51438291870,27139759,51355180574,32000000,-,,,,
403,1,51510746444,51546107074,35360630,51466004685,48000000,-,,,40200004889,4889
403,2,31360925518,31374020166,13094648,31326940611,14000000,-,,,,
403,3,51511150166,51538294129,27143963,51455177574,32000000,-,,,,
404,1,51610743277,51646101870,35358593,51566005574,48000000,-,,,40300001722,1722
404,2,31410917148,31424047351,13130203,31376940592,14000000,-,,,,
404,3,51611147092,51638285148,27138056,51555178277,32000000,-,,,,
405,1,51710739722,51746099037,35359315,51666002796,48000000,-,,,40399998167,-1833
405,2,31460925166,31474021629,13096463,31426940981,14000000,-,,,,
405,3,51711154648,51738298166,27143518,51655171240,32000000,-,,,,
406,1,51810746481,51846107648,35361167,51766000129,48000000,-,,,40500004926,4926
406,2,31510917000,31524045518,13128518,31476940111,14000000,-,,,,
406,3,51811150518,51838290981,27140463,51755179907,32000000,-,,,,
407,1,51910739240,51946095351,35356111,51866007222,48000000,-,,,40599997685,-2315
407,2,31560923407,31574023777,13100370,31526941055,14000000,-,,,,
407,3,51911153666,51938297685,27144019,51855176000,32000000,-,,,,
408,1,52010746333,52046107888,35361555,51965998944,48000000,-,,,40700004778,4778
408,2,31610924166,31624054388,13130222,31576938240,14000000,-,,,,
408,3,52011150296,52038292055,27141759,51955178944,32000000,-,,,,
409,1,52110747481,52146107740,35360259,52066007666,48000000,-,,,40800005926,5926
409,2,31660921629,31674022462,13100833,31626947259,14000000,-,,,,
409,3,52111151870,52138292203,27140333,52055175907,32000000,-,,,,
410,1,52210740240,52246099629,35359389,52166008296,48000000,-,,,40899998685,-1315
410,2,31710920037,31724048907,13128870,31676936370,14000000,-,,,,
410,3,52211155500,52238297462,27141962,52155177333,32000000,-,,,,
411,1,52310738981,52346099129,35360148,52266002222,48000000,-,,,40999997426,-2574
411,2,31760915962,31774013481,13097519,31726943185,14000000,-,,,,
411,3,52311154537,52338296703,27142166,52255181592,32000000,-,,,,
412,1,52410741425,52446097666,35356241,52366000629,48000000,-,,,41099999870,-130
412,2,31810920074,31824049444,13129370,31776930537,14000000,-,,,,
412,3,52411156111,52438296092,27139981,52355179666,32000000,-,,,,
413,1,52510742592,52546103777,35361185,52466000648,48000000,-,,,41200001037,1037
413,2,31860923981,31874023666,13099685,31826944333,14000000,-,,,,
413,3,52511146740,52538289740,27143000,52455181055,32000000,-,,,,
414,1,52610746796,52646106907,35360111,52566003629,48000000,-,,,41300005241,5241
414,2,31910919055,31924047018,13127963,31876938555,14000000,-,,,,
414,3,52611150814,52638293407,27142593,52555172222,32000000,-,,,,
415,1,52710739222,52746098759,35359537,52666007444,48000000,-,,,41399997667,-2333
415,2,31960925018,31974029129,13104111,31926942296,14000000,-,,,,
415,3,52711155018,52738293944,27138926,52655176703,32000000,-,,,,
416,1,52810742907,52846104407,35361500,52766000574,48000000,-,,,41500001352,1352
416,2,32010917222,32024045629,13128407,31976939833,14000000,-,,,,
416,3,52811147259,52838287055,27139796,52755180037,32000000,-,,,,
417,1,52910745537,52946106962,35361425,52866003296,48000000,-,,,41600003982,3982
417,2,32060920648,32074022277,13101629,32026940870,14000000,-,,,,
417,3,52911150351,52938294111,27143760,52855172129,32000000,-,,,,
418,1,53010739833,53046098685,35358852,52966006092,48000000,-,,,41699998278,-1722
418,2,32110920925,32124050314,13129389,32076935444,14000000,-,,,,
418,3,53011154833,53038294388,27139555,52955175814,32000000,-,,,,
419,1,53110742814,53146104814,35362000,53065999740,48000000,-,,,41800001259,1259
419,2,32160923351,32174022500,13099149,32126945037,14000000,-,,,,
419,3,53111147703,53138288203,27140500,53055179611,32000000,-,,,,
420,1,53210746629,53246106222,35359593,53166004259,48000000,-,,,41900005074,5074
420,2,32210921092,32224050814,13129722,32176938092,14000000,-,,,,
420,3,53211150055,53238290185,27140130,53155173018,32000000,-,,,,
421,1,53310742759,53346099555,35356796,53266006166,48000000,-,,,42000001204,1204
421,2,32260916777,32274014944,13098167,32226943814,14000000,-,,,,
421,3,53311146444,53338288481,27142037,53255175388,32000000,-,,,,
422,1,53410745944,53446106351,35360407,53366001629,48000000,-,,,42100004389,4389
422,2,32310919388,32324049759,13130371,32276929203,14000000,-,,,,
422,3,53411149833,53438289962,27140129,53355171611,32000000,-,,,,
423,1,53510739944,53546098277,35358333,53466005277,48000000,-,,,42199998389,-1611
423,2,32360915851,32374016555,13100704,32326943259,14000000,-,,,,
423,3,53511155018,53538295555,27140537,53455174925,32000000,-,,,,
424,1,53610737685,53646095796,35358111,53566001370,48000000,-,,,42299996130,-3870
424,2,32410918500,32424047814,13129314,32376930629,14000000,-,,,,
424,3,53611153629,53638292740,27139111,53555180277,32000000,-,,,,
425,1,53710742666,53746104740,35362074,53665999203,48000000,-,,,42400001111,1111
425,2,32460920351,32474020148,13099797,32426942277,14000000,-,,,,
425,3,53711147185,53738288296,27141111,53655179055,32000000,-,,,,
426,1,53810740388,53846103425,35363037,53766003814,48000000,-,,,42499998833,-1167
426,2,32510919148,32524049444,13130296,32476933277,14000000,-,,,,
426,3,53811146500,53838288925,27142425,53755173148,32000000,-,,,,
427,1,53910745407,53946107629,35362222,53866003296,48000000,-,,,42600003852,3852
427,2,32560919907,32574019944,13100037,32526942925,14000000,-,,,,
427,3,53911152055,53938290111,27138056,53855172111,32000000,-,,,,
428,1,54010738574,54046094944,35356370,53966008074,48000000,-,,,42699997019,-2981
428,2,32610922425,32624052333,13129908,32576934629,14000000,-,,,,
428,3,54011156777,54038295111,27138334,53955177259,32000000,-,,,,
429,1,54110740425,54146100722,35360297,54065998074,48000000,-,,,42799998870,-1130
429,2,32660919703,32674017537,13097834,32626946555,14000000,-,,,,
429,3,54111148574,54138288074,27139500,54055182500,32000000,-,,,,
430,1,54210745555,54246106500,35360945,54165999962,48000000,-,,,42900004000,4000
430,2,32710920129,32724048037,13127908,32676932648,14000000,-,,,,
430,3,54211152203,54238291240,27139037,54155173870,32000000,-,,,,
431,1,54310738888,54346097648,35358760,54266005129,48000000,-,,,42999997333,-2667
431,2,32760922203,32774022259,13100056,32726943685,14000000,-,,,,
431,3,54311154111,54338294314,27140203,54255177148,32000000,-,,,,
432,1,54410739129,54446096296,35357167,54365999037,48000000,-,,,43099997574,-2426
432,2,32810921629,32824050185,13128556,32776937111,14000000,-,,,,
432,3,54411153851,54438293925,27140074,54355178148,32000000,-,,,,
433,1,54510741666,54546099222,35357556,54465998629,48000000,-,,,43200000111,111
433,2,32860915592,32874013814,13098222,32826945629,14000000,-,,,,
433,3,54511156407,54538299074,27142667,54455178740,32000000,-,,,,
434,1,54610740018,54646096648,35356630,54566001759,48000000,-,,,43299998463,-1537
434,2,32910920111,32924049388,13129277,32876928166,14000000,-,,,,
434,3,54611154740,54638296666,27141926,54555181518,32000000,-,,,,
435,1,54710746759,54746109000,35362241,54663982703,48000000,-,,,43400005204,5204
435,2,32960916296,32974018277,13101981,32926943981,14000000,-,,,,
435,3,54711151462,54738292351,27140889,54655180277,32000000,-,,,,
